text	public_metrics	created_at	Google_Translation	@	places	village	district	region
@AlanfromBigEasy @syd_m39 Puntland is one of the five regions that makes up Somalia. They should spend more time caring for and improving the lives of their people than fighting each other over who owns what.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:53:13.000Z		['@AlanfromBigEasy', '@syd_m39']	['Puntland', 'Somalia']	[]	[]	['Puntland']
U better then start to print those dollars for syria,libiya,iraq,afghanistan,serbia,vietnam,korea,ecuador,somalia,and many many other countries u invaded and killed millions!just start paying to hiroshima and nakazaki for the nuclear bombing at first! https://t.co/DnDyanycXM	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:24:37.000Z		[]	['syria', 'iraq', 'afghanistan', 'serbia', 'vietnam', 'ecuador', 'somalia', 'hiroshima']	[]	[]	[]
A UN official reported a suicide attack apparently in Somalia.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T07:15:03.000Z		[]	['Somalia']	[]	[]	[]
@UKRinKEN Go to hell we have enough problems in Africa already. Until I see a paybill for South Sudan, Tigray, Somalia, DRC, and other war torn regions in Africa where the white man fuels conflict for resources, I will never think of helping Nazis. Putin finyaaaa kabisaa	{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}	2022-04-02T06:46:22.000Z		['@UKRinKEN']	['Africa']	[]	[]	[]
Created in 2007 by the UN Security Council, the African Union Mission in Somalia (Amisom) was tasked with fighting the Al-Shabaab militants bent on overthrowing the foreign-backed government in Mogadishu......https://t.co/qdpkc6pmyF	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T06:09:44.000Z		[]	['Somalia', 'Mogadishu']	['Mogadishu']	['Banadir']	['Banadir']
"@erasmix It's what Biden does when he's awake that troubles me.

It's maddening watching him shake his fist at Putin while bombing Somalia and selling weapons of death to Israel and the house of Saud."	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-04-02T05:33:33.000Z		['@erasmix']	[]	[]	[]	[]
Today is the anniversary of the attack on Garissa in northeastern Kenya, close to the border of Somalia, #147Stronger	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T05:05:01.000Z		[]	['Garissa', 'Kenya', 'Somalia']	[]	[]	[]
Somali militants kill female MP in suicide bombing https://t.co/0NP0hk4jaT via @BBCNews	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T04:48:32.000Z		['@BBCNews']	[]	[]	[]	[]
Al-Shabab claimed responsibility of the Garisaa attack that took the lives of at least 147 people saying it was retaliating against Kenya’s military security operations in Somalia. #147Stronger @CSMechanism @NCTC_Kenya https://t.co/BCPfDzt4LJ	{'retweet_count': 16, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}	2022-04-02T04:35:06.000Z		['@CSMechanism', '@NCTC_Kenya']	['Kenya', 'Somalia']	[]	[]	[]
"The Somali militant group al-shabab linked to al-qaeda took responsibility for the killings and attack. Supposedly it was their retaliation for the Kenyan forces acts in Somalia

#147Stronger @CSMechanism @NCTC_Kenya https://t.co/562yLUd9dd"	{'retweet_count': 14, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}	2022-04-02T04:32:31.000Z		['@CSMechanism', '@NCTC_Kenya']	[]	[]	[]	[]
"Today marks 7 years since Kenya lost 147 plus Innocent souls in the deadly Garissa University Attack masterminded by Somalia ‘s Al Shabaab.  we shall never forget them.

#147Stronger
 @CSMechanism @NCTC_Kenya https://t.co/6QHajRhZka"	{'retweet_count': 9, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}	2022-04-02T04:27:22.000Z		['@CSMechanism', '@NCTC_Kenya']	['Kenya', 'Somalia']	[]	[]	[]
But these forces have been unable to destroy al-Shabab, which remains active in East Africa and in particular in Somalia, where it killed nearly 600 people in a lorry explosion in 2017 the deadliest bomb attack in the country's history. #147Stronger @CSMechanism @NCTC_Kenya https://t.co/VvIFCMldq9	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T04:02:01.000Z		['@CSMechanism', '@NCTC_Kenya']	['East', 'Africa', 'Somalia']	[]	[]	[]
"@DagnyTaggart369 @SeanPenn if you are so keen to help Neo-Nazi? Why don't you use your influence to stop bombing in Yemen &amp; Somalia, by your @Potus , cancel the ridiculous #studentloan ?

Are people, in 🇾🇪 &amp; 🇸🇴, or poor student not human enough to be of a concern?

Hippo-creed! Disgusting Human."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T03:44:41.000Z		['@DagnyTaggart369', '@SeanPenn', '@Potus']	[]	[]	[]	[]
@LizzieWFCDO You are responsible. You and your government is behind it, this is what fighting to divide a nation looks like. The fire is Britains colonial policy of divide and destroy Somalia backfiring. May Allah save those in need tonight and protect them from greedy colonial officers amiin	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-02T02:51:51.000Z		['@LizzieWFCDO']	[]	[]	[]	[]
"Africans are not involved in this matter. The US that wants ""strong African response"" is still bombing Somalia. Last month when Russia was bombing Ukraine the US was bombing Somalia and it never gotten to big news platforms.

Don't know what response they need. https://t.co/oghA3ps0pd"	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:31:41.000Z		[]	[]	[]	[]	[]
"@syd_m39 Sudan-Sudanese revolution 
Ethiopia-ethnic conflict, never colonized except briefly by Mussolini 
Eritrea-colonized by Italy for a while longer than Ethiopia 
South Africa-apartheid 
Malawi-claims an entire lake as part of its territory 
Somalia-almost entirely Muslim population"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-02T01:11:21.000Z		['@syd_m39']	['Italy', 'Ethiopia']	[]	[]	[]
We’re in the holy month of Ramadan. We’re instructed to avoid fighting, foul language unnecessary arguments &amp;  disagreements. Theonly way that will be possible in Somalia today is @MohamedHRoble to deliver complete &amp; peaceful elections.Not only a great acc’ment but a gift as well	{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	2022-04-01T22:39:01.000Z		['@MohamedHRoble']	['Ramadan']	[]	[]	[]
"@USinNigeria @ErhireMagnus Stop bombing poor Muslims in Somalia.

This is where your ""warmest greetings and best wishes"" should start from."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T22:10:04.000Z		['@USinNigeria', '@ErhireMagnus']	['Somalia']	[]	[]	[]
What happened in Hargaysa is truly unfortunate however it has proven the dangers of having poor city planning and what happens when buildings don’t have a proper fire fighting system. By the way, this information applies to every city in Somalia. https://t.co/mbAn95eYED	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}	2022-04-01T21:35:30.000Z		[]	['Hargaysa']	[]	[]	[]
@RepValDemings How about those in Somalia we are bombing? Or Iraq, Afghanistan, Libya,Syria and other places for which you voted to approve money for bombing? No good wishes for them? Such hollow and insincere wishes. You’re not much different than the lying politicians Malcolm X spoke of.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:54:06.000Z		['@RepValDemings']	['Somalia']	[]	[]	[]
@DOualaalou The USA is bombing the sovereign state, Somalia	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	2022-04-01T20:29:48.000Z		['@DOualaalou']	['USA', 'Somalia']	[]	[]	[]
"@Pundit_Murcood In contrast, the Villa Somalia coalition is not composed to be clan-based.

This is evidenced by Farmajo's absence from the councils, yet non-clan friends are fighting over shared principles."	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:27:14.000Z		['@Pundit_Murcood']	['Villa', 'Somalia']	[]	[]	[]
@JoostBroekers +Afghanistan,Syria ,Somalia, Haiti ,Ecuador, Venezuela and about 45 others. Libya eg was one of the most successful African countries with high living standards , Afghanistan they left  billions $ of planes, attack helicopters,munitions etc.Mess after mess.	{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}	2022-04-01T20:20:45.000Z		['@JoostBroekers']	['Syria', 'Somalia', 'Haiti', 'Ecuador', 'Venezuela']	[]	[]	[]
Our little clean cut Prince in the dock again, just do the world a favour, and send him to Somalia to fight the British who are bombing everyone, you never know, one might hit him on that fat pompous head.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T20:05:01.000Z		[]	['Somalia']	[]	[]	[]
@nytimes Britain's military could not batter fish, let alone the Russian army, all we are capable of is bombing innocent civilians in Syria, the Yemen and Somalia.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T19:25:09.000Z		['@nytimes']	['Britain', 'Syria', 'Yemen', 'Somalia']	[]	[]	[]
"The Prophet (ﷺ) said: ""The people will soon summon one another to attack you as people when eating invite others to share their dish.""

https://t.co/06FsPYr181"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}	2022-04-01T18:36:52.000Z		[]	[]	[]	[]	[]
@ziggywilde @bryan_johnsen @TheLivingKira @dirk_fasshauer @Viktor_Renquist @bitterclingerpa @ahrehead @YakSaHealth @RAGINxCAJUN @triadaxiom @_Dream_Out_Loud @medwoman1 @dqschmidt15 @flightmedicems @TXWomenRESIST @Badams820 @WhoaDanWhoa @sw_hi_coo @AdorablePodcast @MJB24681 @VinceGottalotta @Kessol @BiggerBoomStick @mdmatthewskc @43Cyoa @BlakDragonClaw @Supersi48617376 @SockPuppetTruth @poopantsbiden @_TrollKiller @CosmicIndiffer1 @sierranolandely @RenContessa @bjbyrne @stopthepewpew @photoartist9 @MansplainingAb1 @jmfrantz Trump handed over Syria to the Russians and abandoned our allies the Kurds.  He escalated drone bombing of civilians in Yemen, embroiled us in proxy wars in Somalia and Niger.  He ran on a campaign claim that he would torture prisoners and pardoned a series of Americans --	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}	2022-04-01T18:35:20.000Z		['@ziggywilde', '@bryan_johnsen', '@TheLivingKira', '@dirk_fasshauer', '@Viktor_Renquist', '@bitterclingerpa', '@ahrehead', '@YakSaHealth', '@RAGINxCAJUN', '@triadaxiom', '@_Dream_Out_Loud', '@medwoman1', '@dqschmidt15', '@flightmedicems', '@TXWomenRESIST', '@Badams820', '@WhoaDanWhoa', '@sw_hi_coo', '@AdorablePodcast', '@MJB24681', '@VinceGottalotta', '@Kessol', '@BiggerBoomStick', '@mdmatthewskc', '@43Cyoa', '@BlakDragonClaw', '@Supersi48617376', '@SockPuppetTruth', '@poopantsbiden', '@_TrollKiller', '@CosmicIndiffer1', '@sierranolandely', '@RenContessa', '@bjbyrne', '@stopthepewpew', '@photoartist9', '@MansplainingAb1', '@jmfrantz']	['Syria']	[]	[]	[]
2013. Unfortunately our particular partnership between our militaries ended with the conflict in Somalia. And I don't know who took over but look at that shooting stance compared to how we were training them. No way you hit the target with that. Made me shake my head and laugh.	{'retweet_count': 3, 'reply_count': 2, 'like_count': 91, 'quote_count': 1}	2022-04-01T18:33:22.000Z		[]	[]	[]	[]	[]
Halane base in #Somalia capital put on ‘lockdown’ after deadly attack https://t.co/7hI0Qn6VoK https://t.co/1KV5U3EnU1	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-01T18:23:22.000Z		[]	['Somalia']	[]	[]	[]
Drought and now the conflict in Ukraine are driving millions of people across East Africa to dangerous levels of hunger. @mercycorps found that the cost of cooking oil in Somalia has already increased by 70%. This crisis demands international attention. https://t.co/lyqrbNUMJm	{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}	2022-04-01T18:21:17.000Z		['@mercycorps']	['Ukraine', 'East', 'Africa']	[]	[]	[]
@nytimes The hunger was in Somalia  due to droughts , worst in decades,  it has nothing to do with under 40day conflict, even normal logistics  don't add up to this mis information	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-01T18:05:36.000Z		['@nytimes']	['Somalia']	[]	[]	[]
@nytimes 🧵1/2 NAIROBI, Kenya First came the drought, drying up rivers, and claiming the lives of two of Ruqiya Hussein Ahmeds children as her family fled the barren countryside in southwest Somalia.The conflict in Ukraine is compounding an already complicated situation in East Africa,	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T16:54:17.000Z		['@nytimes']	['NAIROBI', 'Kenya', 'Ukraine', 'East', 'Africa']	['Ruqiya']	['Buur Hakaba']	['Bay']
"The US is illegally occupying Syria, helping the Saudis in a genocide, helping Israel be an apartheid State, bombing Somalia and causing the deaths and suffering of millions with sanctions and still they have the guts to condemn . LOL

#Russian #Russophobia #Yemen #Palestine"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	2022-04-01T16:38:55.000Z		[]	['US', 'Syria', 'Israel', 'Somalia']	[]	[]	[]
Al-Shabaab armed group in #Somalia says its fighters have briefly seized the town of Bula-marer in the Lower Shabelle region after fighting with govt troops there. Casualties still remain unknown.	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}	2022-04-01T16:26:46.000Z		[]	['Somalia', 'Lower', 'Shabelle']	[]	[]	['Lower Shabelle']
"@Quen231  @holleyr @Mrs_Ausome @DemTweetsThoSis
  &amp; they aint said jack bout this https://t.co/ftvHcsxhE0 #SpeakUp #BlackTwitter #BlackPeople #Somalia &amp; whoever else they bombing https://t.co/qTKTzNoTAi"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T16:19:39.000Z		['@Quen231', '@holleyr', '@Mrs_Ausome', '@DemTweetsThoSis\n']	[]	[]	[]	[]
@BinnieGlen @michael87959067 @Euan_MacDonald US bombed Somalia the same day as the Ukraine conflict started. Am sure you didn’t even know about it or wouldn’t care even if you did.	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T16:03:31.000Z		['@BinnieGlen', '@michael87959067', '@Euan_MacDonald']	['US', 'Somalia', 'Ukraine']	[]	[]	[]
"@AzanianMose @RT_com As far as I know, Russia didn’t take part in the transatlantic slave trade.
The US and Europe, did.
I know the US has bases in Africa and is bombing Somalia, I know Russia doesn't."	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T15:23:18.000Z		['@AzanianMose', '@RT_com']	['Russia']	[]	[]	[]
We never faltered from respecting America. We even forgave it in z 1970s when Ethiopia was weak in fighting with domestic &amp; foreign enemies President Carter canceled our arms sale switched sides to President Siad Barre of Somalia. It was shameful. Why again? @POTUS #CancelHR6600	{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T15:02:49.000Z		['@POTUS']	['America']	[]	[]	[]
"Targeting elections at the regional presidential palace in Beledweyne town, #Somalia, an Al-Shabaab attack killed 48 and wounded over 100.
https://t.co/qpkfYToStZ"	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T14:10:52.000Z		[]	['Beledweyne', 'Somalia']	[]	[]	[]
@OmayeSirhb @Karma5050 @AhmedIsah_Ketso SMH! projection at its best. The North is gone! Soon, Somalia will be better than Northern nigeria. Unity begger, Easterners want to leave this your beautiful nigeria for you; why are your goons fighting so hard to force us to stay? Enjoy your disastrous north	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	2022-04-01T14:07:23.000Z		['@OmayeSirhb', '@Karma5050', '@AhmedIsah_Ketso']	[]	[]	[]	[]
"It is incredible how the Ukrainian news have displaced other conflict around the world. 

Somalia has begun to find its footing after three decades of chaos unleashed by strongmen and various armed groups. https://t.co/jzHEYrRIZS"	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}	2022-04-01T13:53:17.000Z		[]	[]	[]	[]	[]
@NoPoliticalPawn @RT_com NTO is still invading Syria, still helping bombing Yemen and Somalia, carpet bombed Iraq and Serbia...So, try again	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T13:48:11.000Z		['@NoPoliticalPawn', '@RT_com']	['Syria', 'Yemen', 'Somalia', 'Iraq', 'Serbia']	[]	[]	[]
@DrSteelHammer3 @AsafZilka @iAmPalii @imperiumfort @cnnbrk Hypocrite? The same west that decided to be the good guys after bombing majority of the east. The Russians literally exposed you western hypocrites but you can’t face that. Let alone palestine. Afghanistan Yemen. Kurdistan Somalia… Syria….. come on. This is just basic knowledge	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}	2022-04-01T13:25:53.000Z		['@DrSteelHammer3', '@AsafZilka', '@iAmPalii', '@imperiumfort', '@cnnbrk']	[]	[]	[]	[]
