text	public_metrics	created_at	Google_Translation	@	names	places	village	region	district
.@GaroweOnline @TwitterSpaces discussion with Presidential Candidate on #Somalia’s Post-Election Reconciliation and Institution Building. 👉🏾 https://t.co/qgNgljgQW6 https://t.co/gaEqBnYF22		2022-03-26T10:14:34.000Z		['@GaroweOnline', '@TwitterSpaces']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T10:09:06.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T09:52:24.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T09:49:38.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
#Somalia officials, #Farmaajo and the bombing that killed a parliamentary election candidate in central Somalia. his allies, have been involved in delaying the country's #election process. https://t.co/4nsGASziKF		2022-03-26T09:49:37.000Z		[]	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T09:37:52.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
#Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the election was &amp; how corrupt the selection process has been, #MPs have still a moral obligation to make the best choice for this country &amp; I hope they do just that.		2022-03-26T09:32:11.000Z		[]	[]		[]	[]	[]
"Two bombings that kill a parliamentary #election candidate in central Somalia It seems #Terrorist is acting in #Somalia to delay the election
Terrorist chaos is the reason why the US will impose #sanction on #Farmajo's allies https://t.co/zWtOseWICq"		2022-03-26T09:27:12.000Z		[]	[]		[]	[]	[]
@OgadenWar Actually,@WilliamsRuto has boldly claimed that @M_Farmaajo is not coming back….This is not election but selection…I hope our MPs forget about their qabiil loyalty(4.5) and defend Somalia.		2022-03-26T09:20:44.000Z		['@OgadenWar', '@WilliamsRuto', '@M_Farmaajo']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T09:20:22.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T09:15:21.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
@RAbdiAnalyst @HassanSMohamud Somalia missed a great opportunity by not electing him for a second term. He was wise &amp; experienced. He had matured by the time the election came around. Had he been elected to a second term in office, Somalia would have been completely different from the one we see today.		2022-03-26T09:09:59.000Z		['@RAbdiAnalyst', '@HassanSMohamud']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T09:01:24.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T08:47:23.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T08:20:22.000Z		['@alihwarsame:']	[]		[]	[]	[]
"Somali people are wondering how's the government money are being spent. With the election coming (if it will not be postponed again)  #Somalia’s donors must insist on the need for transparency and urged elections must take place at all cost

#Corruption https://t.co/NLiFp6WmdP"		2022-03-26T07:58:55.000Z		[]	[]		[]	[]	[]
Floods and drought in said to be #Somalia is the by-product of #corruption &amp; ineptitude. Somali people have been waiting for #election to happen but it keep on getting delayed allegedly by Somali officers for some reason https://t.co/78Z5HZarXW		2022-03-26T07:49:35.000Z		[]	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T07:41:22.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T07:26:25.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T07:23:27.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @nazaninemoshiri: This is the story of a wonderful young, female politician fighting corruption. Amina sadly died today in Somalia in a…		2022-03-26T07:14:50.000Z		['@nazaninemoshiri:']	[]		[]	[]	[]
#cartoon Ignoring security and failing to control the security agencies resulted in growing terrorist attacks and cast doubt on holding a peaceful presidential election. #Somalia https://t.co/xOfWLY8Njd		2022-03-26T07:13:30.000Z		[]	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T07:12:18.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
"Somalia: SEIT Hir-Shabelle set the election schedule for one seat in Beledweyne as incumbent who has holding for the past 5 years withdrew from the race.
👉https://t.co/seOwq3ZsMP https://t.co/BHa7VsRIr8"		2022-03-26T07:09:01.000Z		[]	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T06:58:53.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T06:15:15.000Z		['@alihwarsame:']	[]		[]	[]	[]
RT @alihwarsame: #Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the elec…		2022-03-26T06:07:09.000Z		['@alihwarsame:']	[]		[]	[]	[]
#Somalia is going through a rough ride but I do still see light at the end of the tunnel. Regardless of how messy the election was &amp; how corrupt the selection process has been, #MPs have still a moral obligation to make the best choice for this country &amp; I hope they do just that.		2022-03-26T06:06:38.000Z		[]	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T06:02:48.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @FaadumoAli11: Puntland leaders met with the next president of Somalia @SaidAbdullahiDe in Garowe . The various leaders agreed to give p…		2022-03-26T06:02:44.000Z		['@FaadumoAli11:', '@SaidAbdullahiDe']	[]		['Garowe']	['Puntland', 'Nugaal']	['Garoowe']
RT @hamse_warfa: Saddened by the terrorist attack that took the life of Amina Mohamed Abdi, and many other innocent lives. Amina was a memb…		2022-03-26T05:57:19.000Z		['@hamse_warfa:']	['Amina Mohamed']		[]	[]	[]
The death toll from two bombings that killed a parliamentary election candidate in central Somalia has risen to 48.		2022-03-26T05:51:44.000Z		[]	[]		[]	[]	[]
"RT @AnalystSomalia: Haaheey …qabkii baa la soo celiyey!

From ‘Make Somalia Great Again’ on 20 Feb 2017 — two weeks after presidential elec…"		2022-03-26T05:45:41.000Z		['@AnalystSomalia:']	[]		[]	[]	[]
"RT @AnalystSomalia: Haaheey …qabkii baa la soo celiyey!

From ‘Make Somalia Great Again’ on 20 Feb 2017 — two weeks after presidential elec…"		2022-03-26T05:45:05.000Z		['@AnalystSomalia:']	[]		[]	[]	[]
#Somalia officials, #Farmaajo and his allies, alleged to have been involved in the derailment of the country’s #election process https://t.co/e11bfa2zPc		2022-03-26T05:37:56.000Z		[]	[]		[]	[]	[]
Prime Minister Roble and African Union envoy discuss election security https://t.co/HZXAm8Lumv #Hiraan #Somalia		2022-03-26T05:10:32.000Z		[]	[]		[]	['Hiraan']	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T05:08:12.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T05:02:45.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
RT @SomalianFacts: Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injusti…		2022-03-26T04:21:16.000Z		['@SomalianFacts:', '@MohamedHRoble']	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T03:46:50.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
"Farmajo and  #FahdYassin who has a deep relationship with the terrorist #youthmovement that threatens stability in Somalia? Somali will be free if elections will be held soon right? 

Will #Farmajo shut his critics to delay the upcoming election?    

https://t.co/DxXdRm0w6e"		2022-03-26T03:41:57.000Z		[]	[]		[]	[]	[]
"#Terrorist seems on the move in #Somalia  to stall election with the recent attack the killed politicians. 
This kind of disturbance of terrorist is the reason why US putting #sanctions on #Farmajo's allies https://t.co/rsF7FzKvTq"		2022-03-26T03:31:39.000Z		[]	[]		[]	[]	[]
"#Somaliaelection should be held soon if not it's clear that #Farmaajo wanted to delay the said election For what to extend his power and corruption in #Somalia?

This is also the evidence of  failure and corruption of the electoral commission https://t.co/kd4U717jRW"		2022-03-26T03:30:06.000Z		[]	[]		[]	[]	[]
RT @JustAwHirsi: The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be think…		2022-03-26T03:14:19.000Z		['@JustAwHirsi:']	[]		[]	[]	[]
"The Somalia election will not be determined by paid trolls who heap insults and death threats on anyone deemed to be thinking freely.

The verdict will be passed by 329 secret ballots cast by Somali MPs who want parliamentary dignity for themselves and peace for their country."		2022-03-26T03:01:23.000Z		[]	[]		[]	[]	[]
RT @FaadumoAli11: Puntland leaders met with the next president of Somalia @SaidAbdullahiDe in Garowe . The various leaders agreed to give p…		2022-03-26T00:52:40.000Z		['@FaadumoAli11:', '@SaidAbdullahiDe']	[]		['Garowe']	['Puntland', 'Nugaal']	['Garoowe']
"RT @AhmedAbdullahi_: May the best qualifiied and preferred candidate win in the coming presidential election.

Let's keep our democracy hea…"		2022-03-25T23:08:47.000Z		['@AhmedAbdullahi_:']	[]		[]	[]	[]
"RT @Anwaryare1000: Culture of IMPUNITY in #Somalia
- 2 days ago, colossal of people have been killed in #Beledweyne. 
So far, no one is acc…"		2022-03-25T21:49:18.000Z		['@Anwaryare1000:']	[]		[]	[]	[]
Somalia's Prime Minister Mohamed Hussein Roble announced on Saturday that 30 percent of the country's parliamentary seats will be reserved for women in next month's election !!! https://t.co/XvxbLVBIhR		2022-03-25T21:19:05.000Z		[]	['Mohamed Hussein']		[]	[]	[]
@HShPrez2Ware Your  contract with @WFP @WFPSomalia to procure and supply food items irregularly while hirashabelle is the food basket of Somalia is quite telling. Expires soon with @M_Farmaajo re.election or better still a wadani		2022-03-25T20:25:25.000Z		['@HShPrez2Ware', '@WFP', '@WFPSomalia', '@M_Farmaajo']	[]		[]	[]	[]
Somalia is no more tempting agenda, so we change the gears to Horn Integration Association, another agenda driven by kacaan parasites, accepted Nasakh Abiy, directed by what election Isias lo 😂😂 https://t.co/cmnPsIgKeY		2022-03-25T20:23:54.000Z		[]	['Nasakh Abiy']		[]	[]	[]
@Futurical The declining of democrats . I no longer vote for democrats Clinton destroyed Rwanda, Obama destroyed Libya ,Syria , Yemen… Biden budget to destroy Ethiopia, Eritrea , Somalia  if so next election set between Biden and trump my choice would be trump with out any doubt!		2022-03-25T20:13:11.000Z		['@Futurical']	[]		[]	[]	[]
RT @SomalianFacts: Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injusti…		2022-03-25T19:39:28.000Z		['@SomalianFacts:', '@MohamedHRoble']	[]		[]	[]	[]
"RT @AwilMuh: He met the first MP and he was very happy. #SheekhShariif #Himiloqaran
#Somalia #Election #VillaSomalia https://t.co/oPn6xwRYA7"		2022-03-25T19:14:58.000Z		['@AwilMuh:']	[]		[]	[]	[]
RT @FaadumoAli11: Puntland leaders met with the next president of Somalia @SaidAbdullahiDe in Garowe . The various leaders agreed to give p…		2022-03-25T19:11:41.000Z		['@FaadumoAli11:', '@SaidAbdullahiDe']	[]		['Garowe']	['Puntland', 'Nugaal']	['Garoowe']
RT @SomalianFacts: Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injusti…		2022-03-25T18:50:54.000Z		['@SomalianFacts:', '@MohamedHRoble']	[]		[]	[]	[]
RT @abdinur_abdella: Farmajo junta security chiefs/Abdisaid just at villa Somalia planning election security takeover &amp; airport security, P…		2022-03-25T18:49:55.000Z		['@abdinur_abdella:']	[]		[]	[]	[]
RT @SomalianFacts: Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injusti…		2022-03-25T18:46:30.000Z		['@SomalianFacts:', '@MohamedHRoble']	[]		[]	[]	[]
Now is obvious seditionist traitor @MohamedHRoble is the most corrupt presidential candidate , Now it make sense injustice and the looting at Northern  #Somalia 🇸🇴 and Benadiri Election seats, he’s lucky if he gets 20 votes 🗳  #ConMan Must be disqualified 4 conflict of interest https://t.co/J6IMoz69Ii		2022-03-25T18:32:31.000Z		['@MohamedHRoble']	[]		[]	[]	[]
Farmajo junta security chiefs/Abdisaid just at villa Somalia planning election security takeover &amp; airport security, PM, CPC and IC should not accept the melisious plan, who facilitated the AS attackers to reach inside AAIA.??@UKinSomalia @US2SOMALIA @UNSomalia @RAbdiAnalyst		2022-03-25T18:27:00.000Z		['@UKinSomalia', '@US2SOMALIA', '@UNSomalia', '@RAbdiAnalyst']	[]		[]	[]	[]
"The current #Somalia election cannot be called a regular “National election”, its more of a Regional election rather, AN INTERNATIONAL ELECTION. 

The vivid involvement of Foreign hands (both hands &amp; legs) in these election process, is quite exuberant https://t.co/14iRH8GdyH"		2022-03-25T18:19:06.000Z		[]	[]		[]	[]	[]
RT @dqdelite: I see a scenario where he wins the upcoming election and takes SNA and/or AMISOM to Puntland. The IC wants all of Somalia in…		2022-03-25T18:15:38.000Z		['@dqdelite:']	[]		[]	['Puntland']	[]
RT @nazaninemoshiri: This is the story of a wonderful young, female politician fighting corruption. Amina sadly died today in Somalia in a…		2022-03-25T18:02:52.000Z		['@nazaninemoshiri:']	[]		[]	[]	[]
"May the best qualifiied and preferred candidate win in the coming presidential election.

Let's keep our democracy healthy.

Let's play politics with decency.

Elections should not be manipulated to favour any candidate.

We've got life to live after elections

Long live Somalia"		2022-03-25T17:51:25.000Z		[]	[]		[]	[]	[]
"Marian Mohamud fled Somalia in the '80s. She says she voted Liberal in last election and is calling on the government to step in.

""They went through the unthinkable to come here. How can you send them back?"" she said. ""Treat our kids the same way you treat the Ukrainians."" https://t.co/2wtazugXAu"		2022-03-25T17:20:24.000Z		[]	['Marian Mohamud']		['Heere']	['Togdheer']	['Burco']
I see a scenario where he wins the upcoming election and takes SNA and/or AMISOM to Puntland. The IC wants all of Somalia in total chaos and that can’t happen as long as Puntland is in charge of all of its government agencies, including defense. He’d be perfect for that role. https://t.co/S1yaSeDgVF		2022-03-25T17:20:16.000Z		[]	[]		[]	['Puntland']	[]
"Culture of IMPUNITY in #Somalia
- 2 days ago, colossal of people have been killed in #Beledweyne. 
So far, no one is accused/arrested
-Next day, the election/selection was going smoothly.
-People became senseless, pussyfooting &amp; reckless towards the daily disaster they encounter! https://t.co/3SR4zmgmok"		2022-03-25T17:18:05.000Z		[]	[]		[]	[]	[]
RT @FaadumoAli11: Puntland leaders met with the next president of Somalia @SaidAbdullahiDe in Garowe . The various leaders agreed to give p…		2022-03-25T16:10:01.000Z		['@FaadumoAli11:', '@SaidAbdullahiDe']	[]		['Garowe']	['Puntland', 'Nugaal']	['Garoowe']
