text	created_at	public_metrics	Google_Translation	village	region	district
@tweet4anna @andersostlund @nemapovnovazhen @Judy_Dempsey Is US ever sanctioned?  They are bombing somalia now, just couped pakistan 🤷🏻‍♀️ https://t.co/CopG0rv3Gk	2022-04-13T17:56:45.000Z	{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@qwe35401134 Right. The West has been very patient with 🇹🇷 for decades while Turkish soldiers were fighting for Western causes in Korea, Somalia, Congo, Bosnia, Afghanistan etc. Also forgive us for containing 🇷🇺 in Libya and Syria. Stick and carrot might work. Only stick doesn’t; not anymore.	2022-04-13T17:47:31.000Z	{'retweet_count': 3, 'reply_count': 1, 'like_count': 72, 'quote_count': 0}		[]	[]	[]
"..concoct to break International Law, such as the bombing of Belgrade, Somalia, invasion of Iraq, Libya, Afghanistan &amp; so on. And US's unilateral Economic Sanctions by virtue of the Dollar regime.

Why would India as a Sovereign Nation follow the so called ""Rules Based Order""?!⤵️"	2022-04-13T17:28:51.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@MrDaman23 @SomPundit @M_Farmaajo Face the reality! Famine is happening in Somalia as we speak and the politicians are fighting over seats.	2022-04-13T17:25:15.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
Ukraine President has reached out to the African Union seeking 4 help against Russia.Nigeria has been battling Boko Haram for over a decade;Somalia fighting Alshabab;Burkina,Mali &amp; Niger fighting ISWAP;Mozambique,CAR,Congo DR battling rebels;Libya in Civil war;Our hands are full. https://t.co/sGH0vAGAZv	2022-04-13T16:38:05.000Z	{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
Ukraine President has reached out to the African Union seeking 4 help against Russia.Nigeria has been battling Boko Haram for over a decade;Somalia fighting Alshabab;Burkina,Mali &amp; Niger fighting ISWAP;Mozambique,CAR,Congo DR battling rebels;Libya in Civil war;Our hands are full.	2022-04-13T16:37:08.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Ukraine President has reached out to the African Union seeking 4 help against Russia.Nigeria has been battling Boko Haram for over a decade;Somalia fighting Alshabab;Burkina,Mali &amp; Niger fighting ISWAP;Mozambique,CAR,Congo DR battling rebels;Libya in Civil war;Our hands are full.	2022-04-13T16:15:27.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@JamesMelville @JamesMelville don’t forget Somalia 🇸🇴 where the USA are bombing	2022-04-13T16:13:01.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}		[]	[]	[]
When Was you when I was deployed in Somalia 🇸🇴 Fighting for my Fucking Life ! https://t.co/rX4xcK9HE6	2022-04-13T16:08:16.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}		[]	[]	[]
"@beyerstein @HeerJeet See, I don't think this is whataboutism. I think it's important. USA completely destroyed the nations of Afghanistan, Iraq, Somalia, Libya, Syria, Iraq again and Yemen. Literally millions killed. Then cry ""genocide"" right when we _need to be negotiating_ an end to the fighting."	2022-04-13T15:58:43.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@TheWeekUK This scenario is exactly the same as USA/NATO bombing refugees in Somalia and killing Anti-Somalian regime freedom Fighters for peace on behalf of African dictators whilst seeing nothing in Israel?
Who’s the bad guys again?

https://t.co/DXM4OYE8IZ"	2022-04-13T15:44:38.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@simonharries3 I hope you look deeper. It is worse than you think. We have been infiltrated. A prison brawl happened today,&amp; they are framing it as between Muslim &amp; not so good Muslim brawl. This kind of propaganda gives legitimacy for Alshabaab via Somalia to attack. Just do some research. Did	2022-04-13T15:43:47.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@TheEconomist The Americans fought in the name of free world in Korea and Vietnam and in the name fighting terrorist in Afganistan Yemen Somalia and in of Human rights in Yugoslavia and in the name of Democracy distablaized countries. Zeleniski the Comedian fighting for the free world!	2022-04-13T15:31:32.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@GundyRk Do you not understand where student loans come from?😂😂 what normal 18 year old can afford college without financial aid? Stfu with personal liberty if you aren’t into funding school for people to elevate themselves instead of bombing Somalia	2022-04-13T15:22:43.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Arbitrary arrests and reckless attacks on 10 journalists in #Somaliland, @NUSOJ calls for their immediate release #Hargeisa #Somalia #JournalismIsNotACrime 
Full Statement ➡️ https://t.co/f15MVjwmEL https://t.co/nf93lHVA02"	2022-04-13T15:21:30.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
@greg_price11 Hey Joe,how about the drone strikes of civs incl kids, 26,000 bombs dropped in 7 countries in 2016, faked wmds 2invade bomb &amp; occupy Iraq, fake chem attack 2bomb Syria, waterboarding, bombing of Libya Yemen Somalia. Wanna cry cry about all of the genocide	2022-04-13T15:14:15.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@SueGibb80340378 Let's talk about aggression let's start in Syria where the USAF ran out of bombs to drop, now Lybia is a slave state why? America because democracy bs, how about bombing Somalia poorest country in Africa, genocide in Yemen for Saudi Arabia, Iraq, Afghanistan I could go on	2022-04-13T15:10:44.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"Arbitrary arrests and reckless attacks on 10 journalists in #Somaliland, @NUSOJ calls for their immediate release #Hargeisa #Somalia #JournalismIsNotACrime 
Full Statement ➡️ https://t.co/DCRWRPUnHh https://t.co/3KYIjUWyzm"	2022-04-13T15:10:11.000Z	{'retweet_count': 13, 'reply_count': 5, 'like_count': 19, 'quote_count': 3}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
"That was a shortlived stint for the US HoA envoy. Still, no headway on #Sudan's transition, no clarity on #Somalia's electoral cycle - but MPs might be sworn in tomorrow, no end yet to fighting in #Ethiopia and path for political and social reconciliation:
https://t.co/uacx3H4GeV"	2022-04-13T15:00:49.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
"@paykhar Afghanistan, Pakistan, Sudan, Somalia, Syria, and Yemen.
Where Muslim Killing Muslim,in Pakistan shiya,Sunni,baloch and other where fighting with Bomb and guns....
In some stone pelting cases save Muslim in India.....hipocracy"	2022-04-13T14:50:42.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
ATMIS is the latest attempt from IC to resurrect #Somalia. AMISOM &amp; SNA are not fighting AS. AS collects taxes from businesses in MOG, AS has court system for the public to settle disputes in MOG. It is time for talks between AS &amp; @M_Farmaajo GOV to create peace in #Somalia. https://t.co/dvGKiLHxiH	2022-04-13T14:36:08.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
#Somalia: Alshabab terrorists have attempted to attack a Military base and Police post in Afgoye. According to reports the terrorists group suffered a huge loss with many of them being killed in the battle. The happened hours after the national army celebrated 62nd anniversary. https://t.co/HWYyZ7WRRu	2022-04-13T14:19:48.000Z	{'retweet_count': 5, 'reply_count': 0, 'like_count': 15, 'quote_count': 2}		[]	[]	[]
"Gunmen attack kills two people in Kismayo.
👉https://t.co/Wo7gNoHzgQ
#Somalia https://t.co/AUuw09Dslo"	2022-04-13T14:16:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Kismayo']	['Lower Juba']	['Kismaayo']
"@AlfreddJ3 @lander @CallMeHabeeb @CheesesSliced @ZelenskyyUa @POTUS Operation Odyssey Dawn (multinational bombing of Libya): 2011
Operation Poseidon (raid on Osama bin Laden): 2011
Intervention in the Syrian Civil War: 2011-
Blomar Hostage Rescue Operation: 2013
Bombing Al-Shabaab (Somalia): 2013"	2022-04-13T14:08:25.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"@AlfreddJ3 @lander @CallMeHabeeb @CheesesSliced @ZelenskyyUa @POTUS Operation Odyssey Dawn (multinational bombing of Libya): 2011
Operation Poseidon (raid on Osama bin Laden): 2011
Intervention in the Syrian Civil War: 2011-
Blomar Hostage Rescue Operation: 2013
Bombing Al-Shabaab (Somalia): 2013"	2022-04-13T14:08:02.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@HShPrez2Ware My dear President terrorists will always commit genocide and plan terror attacks it is not new. but our army is capable of repulsing their attack God bless Somalia	2022-04-13T13:56:55.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
One of the most important articles I have read in a while, with lessons for fragile post conflict countries like #Somalia https://t.co/f0nw9SpF2I	2022-04-13T13:50:51.000Z	{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Fighting Stigma :  Somalia at risk of famine 'catastrophe': UN agencies — Global Times: Millions of people in Somalia are at risk of famine, with young children the most vulnerable to the worsening drought, UN agencies said Tuesday, ... https://t.co/FWmvLayPm9	2022-04-13T13:13:37.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@Merc4Ukraine @stockerottzi If only those attack helicopters which destroyed the fuel depot in #belgorod could either drop in supplies or punch a hole in the siege. #russians has got to be depleting their own supplies too perhaps? Or a massive wide convoy mad dash into #mariupol… like in #somalia 1993…	2022-04-13T12:51:52.000Z	{'retweet_count': 0, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Breaking news: An attack on Hargeisa, Somalia🇸🇴jail. https://t.co/qbie8Qlhci	2022-04-13T12:51:06.000Z	{'retweet_count': 16, 'reply_count': 2, 'like_count': 60, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
"""I urge Somalis worldwide to back President @M_Farmaajo
 who’s fighting a serious battle for our sovereignty against the imperialist agendas of @US2SOMALIA @UKinSomalia &amp; various other western countries hell-bent on crippling Somalia."" - @HSKhayre #nomore #BreakTheSilence"	2022-04-13T12:33:47.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@da_salamander @fresh_froot @spectatorindex Did you speak about the 15000 children dead from hunger in Afghanistan  since January? Or the bombing of Somalia? What about the weapon sales to help the genocide in Palestine and Yemen. Please dont forget those since now you have both eyes open.	2022-04-13T12:01:36.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
"#Somalia🇸🇴 #Somaliland - Heavy gunfire and fighting reported at #Hargeisa central prison amid attempted jailbreak by several inmates, who were said to have ambushed and disarmed prison guards
https://t.co/SV2nFmGS50"	2022-04-13T11:48:09.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
"""The World Food Programme said the effect of blocked exports would hit several countries in east Africa, including Kenya, Ethiopia, Somalia and South Sudan – countries already experiencing severe drought and conflict.""
@guardian ⬇️
https://t.co/sD4a5WqRYb
#foodprices #FoodSystems https://t.co/EqPLnTa19o"	2022-04-13T11:47:04.000Z	{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@RandTaylor21 @imrannazirmir @centrismxtreme @Fuckbucket5 @ABCPolitics @POTUS I could use the exact same scenario and say that any pipelines we 🇺🇲 have in operation generates money for war in Iraq, Libya, Syria, Afghanistan, bombing campaigns in Somalia, etc. And that some other country should put a stop to our genocidal warmongering.	2022-04-13T11:44:30.000Z	{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
#SOMALIA: Prisoners in central prison of Hargeisa, Somaliland have managed to taken full control of the prison by disarming the prison guard. Police and Military are seen mobilising in front of the central prison. The situation is tense as heavy fighting has ensued. https://t.co/eKUQHG7GNq	2022-04-13T11:36:44.000Z	{'retweet_count': 19, 'reply_count': 1, 'like_count': 41, 'quote_count': 4}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
Kenyan military convoy hit by explosion in Somalia https://t.co/l0G4gHgnO6	2022-04-13T11:21:09.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
@EddieDonovan12 @SkyNewsBreak So Afghanistan, Iraq, Ireland, Somalia should start bombing the uk ? Eye for an eye ?	2022-04-13T11:20:48.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
@abuhamas120 @_khllad @islami_siyasi @IslamPaal Somalia, Saudi Arabia, Yemen, Syria, Iraq, Afghanistan too... Yes Afghanistan they used Afghanistan as their base(Qaeda) to attack America now they are not anymore welcome even in Afghanistan.. Not because Taliban hate them no but they are just stupid unrealistic bunch of people	2022-04-13T11:08:33.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}		[]	[]	[]
BREAKING: Gunfire heard at the main prison in #Hargeisa, #Somaliland after inmates attack prison guards, in an attempt for a jailbreak according to police. #Somalia. https://t.co/8iDUAMid9t	2022-04-13T11:04:30.000Z	{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
BREAKING: Gunfire heard at the main prison in Hargeisa, #Somaliland after inmates attack prison guards, in an attempt for a jailbreak - police. #Somalia. https://t.co/3ubBKLbAqs	2022-04-13T10:48:30.000Z	{'retweet_count': 10, 'reply_count': 1, 'like_count': 28, 'quote_count': 1}		['Hargeysa']	['Woqooyi Galbeed']	['Hargeysa']
Massive roadside bomb blast hits a Kenyan military convoy near #Kamboni town in #Somalia's Lower Juba region, not far from #Kenya border. One vehicle reportedly destroyed, resulting casualties. #AlShabaab claimed responsibility for the attack. No comment from GoK or #KDF so far. https://t.co/NtcJPxdJdq	2022-04-13T10:41:48.000Z	{'retweet_count': 13, 'reply_count': 3, 'like_count': 21, 'quote_count': 2}		[]	['Lower Juba']	[]
Three-quarters of a million people have now been forced from their homes by the worsening drought in Somalia. With famine looming, and conflict in Ukraine driving up food costs, the situation is at a tipping point. https://t.co/UY08SUde5J	2022-04-13T10:34:07.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}		[]	[]	[]
Ukraine President has reached out to the African Union seeking 4 help against Russia. Nigeria has been battling Boko Haram, Fulani bandits for over a decade;Somalia fighting Alshabab;Burkina, Mali &amp; Niger fighting ISWAP;Mozambique, CAR,Congo DR https://t.co/eENPj5iEVF	2022-04-13T10:32:13.000Z	{'retweet_count': 11, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}		[]	[]	[]
"Our latest CrisisWatch digests offer a one-page snapshot of conflict trends in:

🇸🇴 Somalia
🇪🇹 Ethiopia
🇱🇧 Lebanon

https://t.co/EA0c5ixL0z"	2022-04-13T10:15:39.000Z	{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}		[]	[]	[]
Journalist Abdisalan Ahmed Awad detained in undisclosed location in #Somalia's semi-autonomous region of Somaliland, over his post about being attacked by supporters of the region's President reports @pressfreedom: https://t.co/0EDegWwVqi @SomaliMedia13 @muthokimumo	2022-04-13T10:15:01.000Z	{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}		[]	[]	[]
